timestep Fx0 Fy0 Fz0 Fx1 Fy1 Fz1
1552000 24.79220265 5.36716196 -1.93475274 -25.04069452 3.00250392 3.04616263
1552400 25.46302768 0.56082156 0.93461656 -26.35999049 3.60830825 2.05643392
1552800 25.24157475 -12.56524444 1.55268986 -26.92123129 1.26884987 -1.80224148
1553200 27.69956773 -0.05925984 -0.26454825 -27.61754605 -0.05506170 0.05668238
1553600 28.61837746 -2.42236390 0.90982083 -40.22855747 14.39146412 9.45307247
1554000 28.72042626 -2.35656128 0.97515931 -27.18482468 -0.57204352 -0.95725617
1554400 25.84828319 -0.97022681 1.44618982 -26.01668815 2.52068494 3.19367520
1554800 27.25916277 0.18927385 -0.71595049 -27.42479581 6.25630624 3.09341275
1555200 26.10474510 4.21241010 6.34857567 -26.93469643 0.40098744 0.86091892
1555600 28.92083806 -0.14964282 0.62133716 -32.40906596 -8.71394186 9.97596681
1556000 27.57588086 -0.31258030 -0.66099820 -24.97883318 -0.51906303 -4.41220069
1556400 29.34638265 1.16251325 7.04891753 -27.56873556 -0.85432694 -0.29842068
1556800 24.99500362 -1.28038135 1.54986963 -27.10878828 3.68019239 -1.82404894
1557200 22.13313740 8.54436828 -24.03100754 -33.86130924 1.29610099 -9.30796474
1557600 33.44857766 0.45180569 -4.90677566 -26.60610291 -0.49046482 2.21861488
1558000 29.84765893 -4.98645844 8.51051742 -17.07680916 1.78891317 -3.80840384
1558400 27.41567825 -0.00112030 0.61646359 -26.16094796 0.21766991 5.43523336
1558800 27.73583717 0.00832049 -0.01746169 -29.08350569 -7.57996259 -7.58204824
1559200 27.53999046 0.20367414 0.59967692 -25.34679881 -1.00251607 4.38505364
1559600 25.13305571 -5.95920977 1.56155623 -28.97819800 -9.86722317 -0.94609429
1560000 25.20202048 4.77298152 -0.68741587 -24.10515772 6.37164050 -4.03301732
1560400 21.32018586 6.39855158 -4.92875561 -28.92164476 7.22121200 1.30088630
1560800 24.95720596 -2.39752549 5.98780195 -28.69410256 0.98534505 -0.59946492
1561200 23.02322217 -4.71294538 18.28929434 -28.63619472 0.00288198 -2.63057107
1561600 26.07671011 -4.83931609 -10.12481884 -25.05836326 0.16329827 1.14919280
1562000 30.69729391 -10.25699667 10.52363293 -28.07339763 -1.22228222 0.12675556
1562400 27.73192480 0.00000000 0.00000000 -27.40378243 6.70549855 -4.42509959
1562800 30.29264695 -5.86385649 6.16609578 -33.03704567 -13.79786558 -9.27914129
1563200 29.71621731 -3.93158084 -0.43971750 -27.73192480 0.00000000 0.00000000
1563600 27.15114550 -1.97371736 -4.98818417 -27.93678838 0.05805769 -0.76405942
1564000 26.49785951 0.04526641 -10.08751418 -21.92018502 -2.84419597 -12.47911699
1564400 28.33317818 -3.67286836 -2.07572059 -33.23422813 -8.97546512 7.77411145
1564800 27.36608826 2.99629032 2.08135840 -30.34548821 2.73430493 -5.52992422
1565200 26.94305634 -2.44840236 2.64735005 -24.48443002 -4.73961274 -3.83001373
1565600 26.45325769 -7.28589375 2.91301368 -26.75460827 -5.62738048 -2.83510188
1566000 28.03251991 -3.42741377 -0.91021296 -47.12753907 11.22964299 -0.99164456
1566400 36.06320484 -9.91011270 -2.28209390 -27.56157373 0.86355328 -0.74165666
1566800 27.29245319 0.30183339 0.51505696 -27.73192480 0.00000000 0.00000000
1567200 31.39246437 -11.79259892 -2.01756577 -34.57079300 -5.51707588 -0.48124326
1567600 22.65512632 -12.30913331 -0.66234487 -29.91578608 -1.90660275 1.00374867
1568000 26.12501180 0.59170489 6.78944639 -28.44118686 -1.05063888 -0.98330277
1568400 26.50768425 -1.56638112 -6.44222984 -37.52782470 -17.85977171 1.03511215
1568800 30.91507049 4.78697716 -6.51940625 -30.16602150 -4.16908650 2.94111536
1569200 29.37101573 -2.01324962 4.55644221 -30.31303214 -4.73625432 2.38025386
1569600 28.12556150 -1.57770459 2.59266381 -27.71143389 -0.07591303 -0.04013504
1570000 24.07166879 -7.66208183 1.91892498 -27.73192480 0.00000000 0.00000000
1570400 17.82282330 -7.58200565 15.91939209 -26.70743042 4.33700602 -0.65643737
1570800 36.66631013 6.38936566 -5.12529430 -28.45159003 2.32362144 -2.03068043
1571200 27.97741381 -4.83405025 -15.62402237 -26.10932414 -1.43857612 0.64269630
1571600 27.73192480 0.00000000 0.00000000 -25.19308373 -0.46707310 -1.20010267
1572000 28.14869253 -0.52944013 0.12752579 -26.46052971 -1.10106152 3.03597101
1572400 24.64984258 -2.33089849 -0.77519303 -44.04151035 -4.92525105 6.85255906
1572800 31.83790101 -0.80826118 -3.00305195 -27.87279079 0.02511296 -0.12481247
1573200 25.64021901 -1.64274413 -0.69761440 -26.96942684 -0.54486421 -1.09799337
1573600 33.18857632 -0.16164666 5.41176086 -33.22121245 -1.97705541 4.46490860
1574000 28.58141058 0.55439988 0.42525912 -16.51810481 5.91069632 -2.46111958
1574400 27.29095304 0.71063014 -1.56643628 -25.81546655 -5.47156499 -3.34947122
1574800 22.08457729 0.05016515 4.96248600 -19.14068577 1.72851964 1.38357253
1575200 27.05682480 2.89751175 0.90358147 -26.83593185 -6.10683530 11.59693240
1575600 29.45023191 -1.05115275 -1.80946228 -29.78601407 -2.70379162 -1.09620135
1576000 29.67829117 7.13791487 -6.62419129 -26.55234148 -2.80733432 -0.24838045
1576400 30.81046464 3.60145612 -3.76789632 -28.51586221 -1.34152177 -3.49802965
1576800 26.04386088 3.84669352 -0.67578684 -29.80921607 3.82002470 0.47222307
1577200 28.53789421 -1.94122818 0.73499712 -27.97302023 -0.47682572 0.15912024
1577600 25.45294759 -0.53884079 -0.71108831 -27.71670117 -0.12319746 -0.07670450
1578000 25.70731922 -1.07935200 1.02196424 -27.33295057 -0.30492494 -0.05108547
1578400 28.94131056 -2.40610002 4.72582928 -27.87619200 2.55027394 0.05847402
1578800 26.34141075 -0.48357050 0.15778648 -25.77297599 2.04719842 -0.94739976
1579200 27.33147137 -3.41499706 -1.11785689 -24.52836535 -1.76687438 0.03440618
1579600 26.22744524 1.61354793 0.39756974 -28.40998145 -0.49605214 -1.46926559
1580000 47.12938787 -13.50556449 13.47123476 -26.42383492 -7.92992721 -3.11839727
1580400 27.66863902 -4.12191213 1.73943251 -26.75809225 0.47698432 0.24243255
1580800 25.64352029 -1.91059213 2.27282705 -24.41643286 -4.49965113 -0.45322614
1581200 26.55172677 -0.99496034 11.28970941 -33.59297834 -3.30466625 -7.86651083
1581600 25.39421045 -2.09537153 0.59223616 -27.13082295 -1.39196451 -0.27119126
1582000 22.04552072 -18.00516501 -3.50144701 -21.67120480 -2.20420616 2.86859002
1582400 27.73192480 0.00000000 0.00000000 -24.07982960 -1.91475935 4.60071256
1582800 26.89748371 0.41882291 0.58431259 -23.69778967 -1.93392514 4.56560191
1583200 25.75251235 1.01556634 1.24361176 -19.23213640 3.95135940 3.04045895
1583600 27.73192480 0.00000000 0.00000000 -30.25613417 6.02636338 11.02376490
1584000 18.33492867 -7.82262675 -4.11786317 -26.14088700 5.78834140 1.02724579
1584400 26.03586592 -2.10317438 5.62981229 -29.37163028 -1.26372714 -4.62644309
1584800 27.38798581 -6.67147792 1.03949930 -28.02543641 -0.59038045 -1.12094077
1585200 31.03564193 -2.35186386 -0.97027819 -21.84508195 -1.29062377 5.09326475
1585600 21.70003224 -3.53036957 -2.37950504 -15.99285065 3.01719270 1.22271930
1586000 20.87140242 1.77926762 13.89744142 -25.77316794 0.08189773 -0.63118868
1586400 20.18492794 0.19076089 3.94222769 -27.82051577 -1.98902856 -0.68477440
1586800 24.79629150 -3.95759036 0.34131030 -28.28823880 0.43445243 -1.46558946
1587200 26.03388916 2.33633062 -1.94959728 -17.00865073 -0.54622679 -6.19831292
1587600 37.74828446 -12.03203915 0.78212159 -15.75783809 -9.04098380 -4.25413122
1588000 26.47035147 2.50222356 7.17052646 -28.13189683 -9.33041095 1.70492150
1588400 20.10927611 1.28553551 2.93277188 -28.73696107 -0.54975936 -1.76508154
1588800 25.97417089 0.61900299 0.50625409 -28.22256080 0.57857537 0.56255209
1589200 23.85625712 2.05632662 -4.22470975 -27.73192480 0.00000000 0.00000000
1589600 26.51759373 6.55944912 -6.37280980 -29.66232095 -0.85164559 -3.49124470
1590000 27.93129418 1.07617551 0.28242142 -27.92474662 0.12733981 -0.26889239
1590400 31.39734793 4.95941703 1.98240529 -27.73192480 0.00000000 0.00000000
1590800 27.73192480 0.00000000 0.00000000 -28.55168017 0.10627864 1.31365798
1591200 28.84612682 0.54771818 -0.59572485 -14.86637842 -7.81064497 -1.51334080
1591600 28.03718536 -8.00789279 -2.61184049 -29.35377243 4.46678255 -6.30342875
1592000 27.70498453 -0.15312477 -0.11516050 -27.73192480 0.00000000 0.00000000
1592400 27.44186076 2.93811636 -1.55882147 -32.08150078 5.60511356 -7.33731603
1592800 26.02534226 -0.03174112 1.62465557 -27.31879251 -1.36116900 -0.48504668
1593200 31.71283679 -11.83816847 3.84515868 -25.34897176 0.31167914 4.47643978
1593600 26.42024971 -1.16366447 -5.29114623 -27.17875082 -5.94003075 -15.14062889
1594000 27.58704361 1.72605076 -5.38395728 -21.67018416 8.96566445 -2.19067891
1594400 19.32448932 3.50559088 -5.96890063 -28.21727420 -0.57067191 -1.00135264
1594800 26.20703385 -0.58371967 -7.75262635 -28.57835912 -0.63379396 -0.32885249
1595200 20.84653245 -7.01065892 -6.24677656 -24.02453549 -7.25883822 -4.91200538
1595600 23.49964578 0.92989195 -0.44193051 -31.39736699 -8.96495010 6.21708568
1596000 27.90293423 4.24759824 9.16685772 -27.52621613 0.10729765 0.51076750
1596400 19.41692942 2.17825581 -6.07839013 -27.73192480 0.00000000 0.00000000
1596800 27.73192480 0.00000000 0.00000000 -22.87748537 1.40346057 -1.67174728
1597200 39.77600079 14.61365457 10.41322553 -27.63713600 -0.08976511 -0.02049213
1597600 25.47055086 -5.45668768 -2.64639559 -36.69309941 -11.54696669 -3.09532664
1598000 28.12216642 0.02139144 0.35612395 -32.29066979 10.66103065 5.37767454
1598400 27.73249534 0.19417971 3.20219110 -30.10028817 8.95860761 -2.71300646
1598800 24.61362180 -1.07432210 -3.53020479 -27.73192480 0.00000000 0.00000000
1599200 26.80446159 3.83432627 -0.90693573 -27.56552503 -5.30317526 -2.02734561
1599600 22.74767709 -2.72787759 -9.87503031 -25.61814143 5.19672141 1.27097201
1600000 24.48698868 1.72534736 -1.45349003 -27.48943951 -1.82868176 7.97116967
1600400 30.28188640 0.86345710 1.16270442 -26.36155429 -3.30113256 1.09636679
1600800 32.61531763 -8.47868468 -1.78006925 -23.52734446 0.85038013 -2.03543759
1601200 22.42110855 -12.70484112 -6.78566685 -28.19652349 -2.80487579 0.02960804
1601600 27.65855678 0.02161955 0.05716889 -27.98276547 0.44660835 0.60541964
1602000 24.27324207 6.16705811 -0.88988776 -27.69428022 -2.65753883 4.77742463
1602400 34.93866937 2.23699534 -14.05803296 -28.34724533 7.07570345 3.39974456
1602800 33.12862475 -0.95869087 6.27049123 -26.65708608 3.75128556 -6.63870098
1603200 24.38891560 0.94552707 -8.04893283 -27.73192480 0.00000000 0.00000000
1603600 36.32823647 3.40415902 -7.98498347 -33.85678200 10.32162851 -7.69057007
1604000 26.24387263 4.72648452 -0.06963323 -28.36481492 -0.18646493 -2.10280190
1604400 26.22728834 3.43390022 -0.25634271 -26.01136402 19.66575789 1.65446824
1604800 27.62956940 -1.48693006 2.88830199 -31.45360487 -8.49305948 0.19508522
1605200 27.74852887 -0.32246238 -0.34385710 -23.97495434 13.52505461 -4.78606407
1605600 27.55081834 1.02028199 0.53021521 -28.56952385 0.50967993 0.19067040
1606000 23.86754463 7.85721343 0.17423000 -28.01036248 0.75654368 0.01759983
1606400 26.03532377 -1.27409525 0.21610200 -27.82550905 -6.12785369 4.80325233
1606800 28.52480616 0.69051783 0.24791746 -31.84171738 7.23283194 -0.80165661
1607200 26.30140376 0.06524386 5.25331109 -26.43447037 -1.40896057 5.20096371
1607600 28.75951200 2.24962662 -2.02926430 -14.54360149 -6.60455417 9.14555049
1608000 24.03048281 -10.38160881 6.11751361 -26.05202273 -6.49692713 -2.72157679
1608400 27.04748696 -0.70989379 -0.71158205 -28.47929077 -0.82667515 -0.39806686
1608800 14.71134324 -3.85144876 15.04871988 -33.07093331 1.76139141 6.36072359
1609200 26.43915989 5.21842411 2.07614736 -28.70812492 -0.80878529 10.85423811
1609600 21.03686500 2.97846073 -5.15233322 -25.33058345 -0.30680400 1.80191692
1610000 23.29517729 -3.93958226 -8.41877301 -24.34656687 10.55257147 3.61577170
1610400 23.01177971 -2.19249966 6.68820798 -25.85618163 1.14809389 -2.22363841
1610800 23.73888233 0.86058708 0.44390393 -30.76894858 0.04724560 0.50795853
1611200 27.15786980 0.09316504 2.40061774 -25.96939357 -6.13775123 3.01548096
1611600 28.55590894 1.02111236 3.85460902 -22.52609973 -5.26759722 -9.49228507
1612000 27.69647418 0.04826304 -6.01610603 -24.80398851 -1.34486727 -0.43903300
1612400 24.65926494 -0.46202898 0.84746340 -21.46861290 -0.04898800 -0.82694033
1612800 34.63471642 2.75095291 0.53485877 -31.04960626 2.36007219 -6.92634888
1613200 27.74579993 -0.06157434 -0.05408713 -27.73192480 0.00000000 0.00000000
1613600 27.11096809 -2.51939393 1.02268246 -22.48177452 2.44416769 -0.14865588
1614000 23.21520485 -1.65202431 2.21997849 -25.72354010 -0.71700586 3.08716204
1614400 18.81456383 2.95581775 2.67638729 -26.38091618 2.54292014 -0.06457715
1614800 27.52786701 0.21578846 -1.40250339 -25.33694239 -0.73580979 -1.25108353
1615200 29.90316592 -0.23830993 2.11040712 -23.16842887 0.01560711 1.58119458
1615600 27.12546250 -4.43356399 0.19500462 -27.73192480 0.00000000 0.00000000
1616000 21.95185959 3.68030918 -8.44211896 -28.78366514 0.90080593 -5.86642012
1616400 26.20730592 -0.24748328 -2.92529980 -25.66653077 9.69969066 -1.89617942
1616800 27.73597321 0.07948581 -0.13368308 -23.74909617 2.71041375 2.49601164
1617200 22.77060262 -3.24120818 -8.87660318 -25.73082164 0.95918612 2.10940418
1617600 28.00798090 -3.57290879 -1.67692272 -27.12141687 -0.75072898 -0.36581480
1618000 31.31351577 2.29594957 7.02572707 -30.78953472 -0.76433082 -3.37016107
1618400 27.03917294 0.60750200 2.01462172 -27.73155768 -0.01772098 0.19355522
1618800 24.79719518 3.78583406 -2.52418293 -12.58164771 0.74627106 2.93691340
1619200 31.64663425 -5.57310210 1.51003277 -21.61629433 -1.71911527 -0.78634272
1619600 28.23521199 -0.81463056 -0.23642505 -20.48773848 8.39383736 6.22222858
1620000 23.75199879 3.39053828 4.76530540 -24.25324365 2.42406983 -7.15539549
1620400 27.43158026 -6.02118466 -3.38104131 -27.82024126 -0.48336492 -0.35225208
1620800 27.63074280 -1.55066870 -4.81817616 -17.94915012 8.20337940 11.46470934
1621200 24.87770579 -1.27909709 -0.65190682 -24.94318562 -0.17126134 -0.93808034
1621600 27.90957212 0.43001562 -3.20122827 -29.07841457 -1.30553672 2.39067901
1622000 29.69951187 -1.32425740 -2.03765027 -27.59973647 -3.45044814 1.92353344
1622400 24.24498475 2.30215233 0.02117768 -27.66710849 -1.24056468 -0.36080520
1622800 28.07658447 1.86804505 -0.11964423 -16.17489773 3.02412344 1.33289309
1623200 26.29875373 -4.07736868 4.69588096 -26.73925645 0.90199215 -1.06669727
1623600 26.73318998 -0.43561142 2.70938903 -27.51056286 -0.04259827 -0.01068291
1624000 29.42405884 -3.70405669 0.03071114 -31.03903147 11.19121618 3.65881110
1624400 25.65974627 3.09376818 5.98378995 -33.53843641 4.01257100 -2.33382860
1624800 26.05242835 -0.56208987 5.28307425 -27.45474273 -1.70869987 5.31341427
1625200 33.53426515 -13.59588440 -20.75246465 -24.95721980 11.96143462 -14.77333978
1625600 26.48638399 -1.14475296 2.31657578 -28.80606204 -0.30771326 -0.15183196
1626000 25.91113437 4.29081372 4.17843222 -26.21787188 -0.85637280 -1.93073862
1626400 27.52409452 0.13583858 0.06705380 -19.56317779 1.94422095 10.02492195
1626800 25.91067897 -3.31517282 1.68726090 -26.34682279 6.79333813 -0.40215701
1627200 26.88578793 -1.78288291 -1.40062969 -25.33450898 -1.25940346 -1.68294757
1627600 27.58412016 0.03874483 0.40297420 -26.20582148 3.84455646 0.89550121
1628000 28.08123040 -1.35419301 -0.39128806 -27.44050210 -0.38368196 -0.74952538
1628400 27.91118622 0.72391376 0.38142297 -26.76639418 1.10030575 1.10374016
1628800 27.22232862 1.66601237 1.00705570 -16.97496938 -2.28441665 -1.31877990
1629200 27.60463609 0.95908539 -1.19103927 -26.31819110 0.29842342 -1.28754422
1629600 27.73192480 0.00000000 0.00000000 -26.40976498 2.29063722 1.26998223
1630000 30.23289799 -2.99322029 -1.74923009 -22.54203763 -0.85192951 -2.04592129
1630400 29.27964967 -5.08433810 -1.98881622 -24.58328877 -1.76121239 -5.81759764
1630800 27.73192480 0.00000000 0.00000000 -30.19232347 -17.57065434 -15.64480470
1631200 27.85296918 -4.04208474 -1.79941249 -21.62070437 -8.37820405 3.91280789
1631600 18.99225513 10.07594747 -13.86065959 -27.73192480 0.00000000 0.00000000
1632000 20.35472797 7.29946258 8.81508593 -27.62046128 -0.27160763 -0.13327364
1632400 18.54257052 -4.17858112 -0.43858001 -27.49354444 0.48720175 -0.93607254
1632800 27.73192480 0.00000000 0.00000000 -27.03170402 2.96477091 -2.81479355
1633200 27.38478137 2.31341831 -4.42862674 -25.79819811 5.91820493 0.17688499
1633600 28.66972784 1.42363208 4.73757206 -25.69283980 1.11588564 -1.21424800
1634000 14.42628219 0.87204009 2.74010952 -16.82842812 -6.51954147 14.31712788
1634400 27.31594019 -0.16316117 -0.41037113 -25.67532343 -6.24317653 5.69765875
1634800 27.39122482 -9.23708500 4.48937721 -30.91047967 12.95319165 0.27799171
1635200 28.59216193 -0.82195007 0.48487187 -22.34441287 -5.17749362 -5.50793012
1635600 28.72436351 1.41358660 5.48082517 -33.06678580 0.47210708 2.69502701
1636000 27.73937286 -0.42143003 2.09252722 -27.96330745 -0.50755262 0.46547040
1636400 27.50095092 -0.39875524 -1.06592607 -25.05302788 1.37522312 1.72676129
1636800 27.70728144 -1.23352652 -2.94066755 -24.13083842 3.26759845 4.38355281
1637200 24.86697576 -2.83244618 -1.15869074 -33.65148424 -5.12545242 3.48074104
1637600 26.40161494 4.67780887 -4.60623627 -27.36177484 1.18452688 3.38390796
1638000 19.34356036 8.44013979 -6.52018713 -17.82426801 -1.64668607 -4.30165097
1638400 19.03760861 -16.61102086 -1.35027137 -23.98269185 3.81369447 3.70815915
1638800 30.03622926 -0.95138312 4.75095790 -27.37632369 -3.29043935 1.11962856
1639200 32.21436391 -6.27861762 3.76996204 -22.47852064 6.47324883 1.43687545
1639600 18.90231051 2.58588869 2.77714913 -27.06951212 -6.13738923 7.40685395
1640000 23.05401649 1.98438138 0.49738051 -28.20783674 0.20189288 -0.70319791
1640400 27.73192480 0.00000000 0.00000000 -26.87838516 1.19711211 1.31899551
1640800 27.72897988 0.00613575 0.00163645 -19.98555487 8.74348666 -3.75899056
1641200 27.80062176 -0.77281492 0.21035542 -28.01464376 0.09927283 -1.77686167
1641600 20.78578818 -0.16750174 -2.10603014 -21.75781398 7.89169606 8.60263787
1642000 22.87099361 -3.88376905 6.60795189 -27.44851946 2.99014766 -0.76909873
1642400 26.94058193 1.35601679 -0.39394202 -24.58246399 1.54841600 2.06878576
1642800 27.98329025 -1.07569455 -10.25561863 -27.60230633 -0.23118023 0.24253404
1643200 27.44362600 5.61452089 -1.69823178 -29.01613788 9.17891995 1.36630789
1643600 26.05917602 -1.76502608 -1.67640707 -23.01013634 0.23848446 1.11420176
1644000 30.74681229 4.02498978 -7.15205200 -27.68998533 0.86283688 0.59723604
1644400 28.91070102 1.80039579 0.82073320 -27.73192480 0.00000000 0.00000000
1644800 24.77673969 -1.78157721 1.49180713 -28.29544066 2.17124456 -3.26218684
1645200 24.13591851 7.83257461 -4.91943457 -24.71909803 0.22337144 5.40069105
1645600 22.99377715 -7.46222680 2.12126435 -33.20091006 13.15691029 -3.62610522
1646000 31.13771884 -9.60360222 -11.55179204 -27.60718742 0.75169769 0.09907865
1646400 25.69780308 9.71293784 4.97695311 -24.07316856 -1.20186870 -2.85624740
1646800 26.10612161 0.10834062 -0.53247277 -28.15081249 -2.92720877 -1.43059449
1647200 28.72305698 -2.96822753 -1.21326845 -22.72446688 -2.89082464 -0.46079226
1647600 27.73192480 0.00000000 0.00000000 -27.77723358 -3.18725530 1.69184793
1648000 27.03279773 -2.89546306 2.31040659 -25.67013258 1.88771532 5.42937193
1648400 32.12683625 6.77615024 -3.18921273 -28.82157434 -2.73164357 4.67611574
1648800 27.55973268 -1.44574834 -3.45933337 -26.80842727 1.24811073 0.13023732
1649200 24.53251594 3.23011284 -0.16768631 -23.36565131 0.74907883 2.95317072
